order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price,hour
303,129,2023-02-01,1900-01-01 21:13:02,114,114,Potstickers,Asian,9.0,21
304,130,2023-02-01,1900-01-01 21:14:55,109,109,Korean Beef Bowl,Asian,17.95,21
305,130,2023-02-01,1900-01-01 21:14:55,110,110,Pork Ramen,Asian,17.95,21
306,130,2023-02-01,1900-01-01 21:14:55,129,129,Mushroom Ravioli,Italian,15.5,21
307,130,2023-02-01,1900-01-01 21:14:55,105,105,Mac & Cheese,American,7.0,21
308,131,2023-02-01,1900-01-01 21:33:10,104,104,Veggie Burger,American,10.5,21
309,131,2023-02-01,1900-01-01 21:33:10,124,124,Spaghetti,Italian,14.5,21
310,131,2023-02-01,1900-01-01 21:33:10,126,126,Fettuccine Alfredo,Italian,14.5,21
311,131,2023-02-01,1900-01-01 21:33:10,123,123,Chips & Guacamole,Mexican,9.0,21
312,132,2023-02-01,1900-01-01 21:42:45,113,113,Edamame,Asian,5.0,21
313,133,2023-02-01,1900-01-01 22:00:17,101,101,Hamburger,American,12.95,22
314,133,2023-02-01,1900-01-01 22:00:17,109,109,Korean Beef Bowl,Asian,17.95,22
315,133,2023-02-01,1900-01-01 22:00:17,114,114,Potstickers,Asian,9.0,22
316,134,2023-02-01,1900-01-01 22:13:24,107,107,Orange Chicken,Asian,16.5,22
317,134,2023-02-01,1900-01-01 22:13:24,105,105,Mac & Cheese,American,7.0,22
318,134,2023-02-01,1900-01-01 22:13:24,123,123,Chips & Guacamole,Mexican,9.0,22
319,135,2023-02-01,1900-01-01 22:29:34,132,132,Eggplant Parmesan,Italian,16.95,22
320,136,2023-02-01,1900-01-01 22:32:49,124,124,Spaghetti,Italian,14.5,22
321,136,2023-02-01,1900-01-01 22:32:49,118,118,Steak Burrito,Mexican,14.95,22
322,137,2023-03-01,1900-01-01 11:34:10,128,128,Cheese Lasagna,Italian,15.5,11
323,137,2023-03-01,1900-01-01 11:34:10,113,113,Edamame,Asian,5.0,11
324,137,2023-03-01,1900-01-01 11:34:10,122,122,Chips & Salsa,Mexican,7.0,11
325,138,2023-03-01,1900-01-01 11:44:50,102,102,Cheeseburger,American,13.95,11
326,138,2023-03-01,1900-01-01 11:44:50,125,125,Spaghetti & Meatballs,Italian,17.95,11
327,138,2023-03-01,1900-01-01 11:44:50,127,127,Meat Lasagna,Italian,17.95,11
328,138,2023-03-01,1900-01-01 11:44:50,120,120,Steak Torta,Mexican,13.95,11
329,139,2023-03-01,1900-01-01 11:57:39,124,124,Spaghetti,Italian,14.5,11
330,140,2023-03-01,1900-01-01 12:26:44,119,119,Chicken Torta,Mexican,11.95,12
331,140,2023-03-01,1900-01-01 12:26:44,132,132,Eggplant Parmesan,Italian,16.95,12
332,141,2023-03-01,1900-01-01 13:16:01,108,108,Tofu Pad Thai,Asian,14.5,13
333,142,2023-03-01,1900-01-01 13:33:59,126,126,Fettuccine Alfredo,Italian,14.5,13
334,143,2023-03-01,1900-01-01 13:41:36,102,102,Cheeseburger,American,13.95,13
335,143,2023-03-01,1900-01-01 13:41:36,108,108,Tofu Pad Thai,Asian,14.5,13
336,143,2023-03-01,1900-01-01 13:41:36,109,109,Korean Beef Bowl,Asian,17.95,13
337,143,2023-03-01,1900-01-01 13:41:36,129,129,Mushroom Ravioli,Italian,15.5,13
338,143,2023-03-01,1900-01-01 13:41:36,113,113,Edamame,Asian,5.0,13
339,143,2023-03-01,1900-01-01 13:41:36,119,119,Chicken Torta,Mexican,11.95,13
340,143,2023-03-01,1900-01-01 13:41:36,106,106,French Fries,American,7.0,13
341,143,2023-03-01,1900-01-01 13:41:36,132,132,Eggplant Parmesan,Italian,16.95,13
342,144,2023-03-01,1900-01-01 13:44:28,101,101,Hamburger,American,12.95,13
343,144,2023-03-01,1900-01-01 13:44:28,107,107,Orange Chicken,Asian,16.5,13
344,144,2023-03-01,1900-01-01 13:44:28,102,102,Cheeseburger,American,13.95,13
345,144,2023-03-01,1900-01-01 13:44:28,104,104,Veggie Burger,American,10.5,13
346,144,2023-03-01,1900-01-01 13:44:28,124,124,Spaghetti,Italian,14.5,13
347,144,2023-03-01,1900-01-01 13:44:28,125,125,Spaghetti & Meatballs,Italian,17.95,13
348,144,2023-03-01,1900-01-01 13:44:28,112,112,Salmon Roll,Asian,14.95,13
349,144,2023-03-01,1900-01-01 13:44:28,105,105,Mac & Cheese,American,7.0,13
350,144,2023-03-01,1900-01-01 13:44:28,105,105,Mac & Cheese,American,7.0,13
351,144,2023-03-01,1900-01-01 13:44:28,122,122,Chips & Salsa,Mexican,7.0,13
352,144,2023-03-01,1900-01-01 13:44:28,106,106,French Fries,American,7.0,13
353,144,2023-03-01,1900-01-01 13:44:28,132,132,Eggplant Parmesan,Italian,16.95,13
354,145,2023-03-01,1900-01-01 13:53:48,114,114,Potstickers,Asian,9.0,13
355,146,2023-03-01,1900-01-01 14:22:10,102,102,Cheeseburger,American,13.95,14
356,146,2023-03-01,1900-01-01 14:22:10,125,125,Spaghetti & Meatballs,Italian,17.95,14
357,146,2023-03-01,1900-01-01 14:22:10,109,109,Korean Beef Bowl,Asian,17.95,14
359,148,2023-03-01,1900-01-01 14:40:42,128,128,Cheese Lasagna,Italian,15.5,14
360,149,2023-03-01,1900-01-01 14:48:45,131,131,Chicken Parmesan,Italian,17.95,14
361,150,2023-03-01,1900-01-01 14:49:58,113,113,Edamame,Asian,5.0,14
362,151,2023-03-01,1900-01-01 15:09:34,105,105,Mac & Cheese,American,7.0,15
363,151,2023-03-01,1900-01-01 15:09:34,123,123,Chips & Guacamole,Mexican,9.0,15
364,152,2023-03-01,1900-01-01 15:09:42,109,109,Korean Beef Bowl,Asian,17.95,15
365,152,2023-03-01,1900-01-01 15:09:42,131,131,Chicken Parmesan,Italian,17.95,15
366,152,2023-03-01,1900-01-01 15:09:42,106,106,French Fries,American,7.0,15
367,152,2023-03-01,1900-01-01 15:09:42,114,114,Potstickers,Asian,9.0,15
368,153,2023-03-01,1900-01-01 15:16:34,129,129,Mushroom Ravioli,Italian,15.5,15
369,154,2023-03-01,1900-01-01 15:22:43,119,119,Chicken Torta,Mexican,11.95,15
370,155,2023-03-01,1900-01-01 15:28:59,104,104,Veggie Burger,American,10.5,15
371,155,2023-03-01,1900-01-01 15:28:59,111,111,California Roll,Asian,11.95,15
372,155,2023-03-01,1900-01-01 15:28:59,113,113,Edamame,Asian,5.0,15
373,155,2023-03-01,1900-01-01 15:28:59,118,118,Steak Burrito,Mexican,14.95,15
374,156,2023-03-01,1900-01-01 15:42:19,111,111,California Roll,Asian,11.95,15
375,156,2023-03-01,1900-01-01 15:42:19,106,106,French Fries,American,7.0,15
376,157,2023-03-01,1900-01-01 15:43:03,117,117,Chicken Burrito,Mexican,12.95,15
377,157,2023-03-01,1900-01-01 15:43:03,128,128,Cheese Lasagna,Italian,15.5,15
378,157,2023-03-01,1900-01-01 15:43:03,120,120,Steak Torta,Mexican,13.95,15
379,157,2023-03-01,1900-01-01 15:43:03,130,130,Shrimp Scampi,Italian,19.95,15
380,158,2023-03-01,1900-01-01 15:54:30,127,127,Meat Lasagna,Italian,17.95,15
381,158,2023-03-01,1900-01-01 15:54:30,106,106,French Fries,American,7.0,15
382,159,2023-03-01,1900-01-01 15:59:22,125,125,Spaghetti & Meatballs,Italian,17.95,15
383,159,2023-03-01,1900-01-01 15:59:22,106,106,French Fries,American,7.0,15
384,160,2023-03-01,1900-01-01 16:35:33,108,108,Tofu Pad Thai,Asian,14.5,16
385,161,2023-03-01,1900-01-01 16:43:46,109,109,Korean Beef Bowl,Asian,17.95,16
386,161,2023-03-01,1900-01-01 16:43:46,122,122,Chips & Salsa,Mexican,7.0,16
388,162,2023-03-01,1900-01-01 16:51:22,107,107,Orange Chicken,Asian,16.5,16
389,163,2023-03-01,1900-01-01 16:54:54,109,109,Korean Beef Bowl,Asian,17.95,16
390,163,2023-03-01,1900-01-01 16:54:54,113,113,Edamame,Asian,5.0,16
391,163,2023-03-01,1900-01-01 16:54:54,114,114,Potstickers,Asian,9.0,16
392,164,2023-03-01,1900-01-01 16:56:33,102,102,Cheeseburger,American,13.95,16
393,164,2023-03-01,1900-01-01 16:56:33,113,113,Edamame,Asian,5.0,16
394,165,2023-03-01,1900-01-01 16:57:37,119,119,Chicken Torta,Mexican,11.95,16
395,166,2023-03-01,1900-01-01 16:58:51,119,119,Chicken Torta,Mexican,11.95,16
396,167,2023-03-01,1900-01-01 17:00:49,101,101,Hamburger,American,12.95,17
397,167,2023-03-01,1900-01-01 17:00:49,117,117,Chicken Burrito,Mexican,12.95,17
398,167,2023-03-01,1900-01-01 17:00:49,113,113,Edamame,Asian,5.0,17
399,168,2023-03-01,1900-01-01 17:02:27,107,107,Orange Chicken,Asian,16.5,17
400,168,2023-03-01,1900-01-01 17:02:27,132,132,Eggplant Parmesan,Italian,16.95,17
401,169,2023-03-01,1900-01-01 17:15:48,125,125,Spaghetti & Meatballs,Italian,17.95,17
402,169,2023-03-01,1900-01-01 17:15:48,110,110,Pork Ramen,Asian,17.95,17
403,169,2023-03-01,1900-01-01 17:15:48,120,120,Steak Torta,Mexican,13.95,17
404,170,2023-03-01,1900-01-01 17:21:31,109,109,Korean Beef Bowl,Asian,17.95,17
405,171,2023-03-01,1900-01-01 17:23:03,111,111,California Roll,Asian,11.95,17
406,172,2023-03-01,1900-01-01 17:29:24,111,111,California Roll,Asian,11.95,17
407,172,2023-03-01,1900-01-01 17:29:24,123,123,Chips & Guacamole,Mexican,9.0,17
408,172,2023-03-01,1900-01-01 17:29:24,106,106,French Fries,American,7.0,17
409,173,2023-03-01,1900-01-01 17:35:30,102,102,Cheeseburger,American,13.95,17
410,173,2023-03-01,1900-01-01 17:35:30,108,108,Tofu Pad Thai,Asian,14.5,17
411,173,2023-03-01,1900-01-01 17:35:30,132,132,Eggplant Parmesan,Italian,16.95,17
412,174,2023-03-01,1900-01-01 17:37:49,107,107,Orange Chicken,Asian,16.5,17
413,174,2023-03-01,1900-01-01 17:37:49,102,102,Cheeseburger,American,13.95,17
414,174,2023-03-01,1900-01-01 17:37:49,102,102,Cheeseburger,American,13.95,17
415,174,2023-03-01,1900-01-01 17:37:49,110,110,Pork Ramen,Asian,17.95,17
416,175,2023-03-01,1900-01-01 17:50:51,117,117,Chicken Burrito,Mexican,12.95,17
417,176,2023-03-01,1900-01-01 17:51:57,102,102,Cheeseburger,American,13.95,17
418,176,2023-03-01,1900-01-01 17:51:57,118,118,Steak Burrito,Mexican,14.95,17
419,177,2023-03-01,1900-01-01 17:54:36,111,111,California Roll,Asian,11.95,17
420,177,2023-03-01,1900-01-01 17:54:36,106,106,French Fries,American,7.0,17
421,178,2023-03-01,1900-01-01 18:15:03,118,118,Steak Burrito,Mexican,14.95,18
422,179,2023-03-01,1900-01-01 18:20:14,109,109,Korean Beef Bowl,Asian,17.95,18
423,179,2023-03-01,1900-01-01 18:20:14,120,120,Steak Torta,Mexican,13.95,18
424,179,2023-03-01,1900-01-01 18:20:14,132,132,Eggplant Parmesan,Italian,16.95,18
425,180,2023-03-01,1900-01-01 18:33:34,108,108,Tofu Pad Thai,Asian,14.5,18
426,180,2023-03-01,1900-01-01 18:33:34,119,119,Chicken Torta,Mexican,11.95,18
427,181,2023-03-01,1900-01-01 18:49:32,129,129,Mushroom Ravioli,Italian,15.5,18
428,182,2023-03-01,1900-01-01 18:50:10,115,115,Chicken Tacos,Mexican,11.95,18
429,182,2023-03-01,1900-01-01 18:50:10,118,118,Steak Burrito,Mexican,14.95,18
430,183,2023-03-01,1900-01-01 18:54:55,111,111,California Roll,Asian,11.95,18
431,183,2023-03-01,1900-01-01 18:54:55,130,130,Shrimp Scampi,Italian,19.95,18
432,183,2023-03-01,1900-01-01 18:54:55,130,130,Shrimp Scampi,Italian,19.95,18
433,184,2023-03-01,1900-01-01 18:59:05,109,109,Korean Beef Bowl,Asian,17.95,18
434,185,2023-03-01,1900-01-01 19:08:33,120,120,Steak Torta,Mexican,13.95,19
435,185,2023-03-01,1900-01-01 19:08:33,130,130,Shrimp Scampi,Italian,19.95,19
436,186,2023-03-01,1900-01-01 19:36:00,129,129,Mushroom Ravioli,Italian,15.5,19
437,186,2023-03-01,1900-01-01 19:36:00,105,105,Mac & Cheese,American,7.0,19
438,186,2023-03-01,1900-01-01 19:36:00,130,130,Shrimp Scampi,Italian,19.95,19
439,186,2023-03-01,1900-01-01 19:36:00,106,106,French Fries,American,7.0,19
440,187,2023-03-01,1900-01-01 19:37:12,124,124,Spaghetti,Italian,14.5,19
441,187,2023-03-01,1900-01-01 19:37:12,130,130,Shrimp Scampi,Italian,19.95,19
442,188,2023-03-01,1900-01-01 20:08:39,124,124,Spaghetti,Italian,14.5,20
443,188,2023-03-01,1900-01-01 20:08:39,113,113,Edamame,Asian,5.0,20
444,188,2023-03-01,1900-01-01 20:08:39,118,118,Steak Burrito,Mexican,14.95,20
445,189,2023-03-01,1900-01-01 20:12:14,107,107,Orange Chicken,Asian,16.5,20
446,189,2023-03-01,1900-01-01 20:12:14,106,106,French Fries,American,7.0,20
447,190,2023-03-01,1900-01-01 20:14:23,101,101,Hamburger,American,12.95,20
448,190,2023-03-01,1900-01-01 20:14:23,125,125,Spaghetti & Meatballs,Italian,17.95,20
449,190,2023-03-01,1900-01-01 20:14:23,112,112,Salmon Roll,Asian,14.95,20
450,190,2023-03-01,1900-01-01 20:14:23,119,119,Chicken Torta,Mexican,11.95,20
451,191,2023-03-01,1900-01-01 20:24:50,102,102,Cheeseburger,American,13.95,20
452,191,2023-03-01,1900-01-01 20:24:50,103,103,Hot Dog,American,9.0,20
453,192,2023-03-01,1900-01-01 20:30:08,120,120,Steak Torta,Mexican,13.95,20
454,192,2023-03-01,1900-01-01 20:30:08,105,105,Mac & Cheese,American,7.0,20
455,193,2023-03-01,1900-01-01 20:55:47,107,107,Orange Chicken,Asian,16.5,20
456,193,2023-03-01,1900-01-01 20:55:47,102,102,Cheeseburger,American,13.95,20
457,193,2023-03-01,1900-01-01 20:55:47,103,103,Hot Dog,American,9.0,20
458,194,2023-03-01,1900-01-01 21:21:24,101,101,Hamburger,American,12.95,21
459,195,2023-03-01,1900-01-01 21:25:20,101,101,Hamburger,American,12.95,21
460,196,2023-03-01,1900-01-01 21:40:14,120,120,Steak Torta,Mexican,13.95,21
461,196,2023-03-01,1900-01-01 21:40:14,122,122,Chips & Salsa,Mexican,7.0,21
462,196,2023-03-01,1900-01-01 21:40:14,132,132,Eggplant Parmesan,Italian,16.95,21
463,197,2023-03-01,1900-01-01 21:47:48,125,125,Spaghetti & Meatballs,Italian,17.95,21
464,197,2023-03-01,1900-01-01 21:47:48,110,110,Pork Ramen,Asian,17.95,21
465,197,2023-03-01,1900-01-01 21:47:48,127,127,Meat Lasagna,Italian,17.95,21
466,197,2023-03-01,1900-01-01 21:47:48,121,121,Cheese Quesadillas,Mexican,10.5,21
467,198,2023-03-01,1900-01-01 21:55:42,107,107,Orange Chicken,Asian,16.5,21
468,198,2023-03-01,1900-01-01 21:55:42,103,103,Hot Dog,American,9.0,21
469,199,2023-03-01,1900-01-01 22:10:38,103,103,Hot Dog,American,9.0,22
471,201,2023-03-01,1900-01-01 22:29:59,116,116,Steak Tacos,Mexican,13.95,22
472,201,2023-03-01,1900-01-01 22:29:59,104,104,Veggie Burger,American,10.5,22
473,201,2023-03-01,1900-01-01 22:29:59,117,117,Chicken Burrito,Mexican,12.95,22
475,202,2023-03-01,1900-01-01 22:50:29,102,102,Cheeseburger,American,13.95,22
476,203,2023-04-01,1900-01-01 11:30:48,102,102,Cheeseburger,American,13.95,11
477,203,2023-04-01,1900-01-01 11:30:48,127,127,Meat Lasagna,Italian,17.95,11
478,203,2023-04-01,1900-01-01 11:30:48,112,112,Salmon Roll,Asian,14.95,11
479,203,2023-04-01,1900-01-01 11:30:48,114,114,Potstickers,Asian,9.0,11
480,204,2023-04-01,1900-01-01 11:36:25,122,122,Chips & Salsa,Mexican,7.0,11
481,205,2023-04-01,1900-01-01 11:43:54,102,102,Cheeseburger,American,13.95,11
482,205,2023-04-01,1900-01-01 11:43:54,103,103,Hot Dog,American,9.0,11
483,205,2023-04-01,1900-01-01 11:43:54,119,119,Chicken Torta,Mexican,11.95,11
484,206,2023-04-01,1900-01-01 11:45:10,111,111,California Roll,Asian,11.95,11
485,206,2023-04-01,1900-01-01 11:45:10,113,113,Edamame,Asian,5.0,11
486,206,2023-04-01,1900-01-01 11:45:10,122,122,Chips & Salsa,Mexican,7.0,11
487,207,2023-04-01,1900-01-01 12:03:58,122,122,Chips & Salsa,Mexican,7.0,12
488,208,2023-04-01,1900-01-01 12:12:05,101,101,Hamburger,American,12.95,12
489,208,2023-04-01,1900-01-01 12:12:05,101,101,Hamburger,American,12.95,12
490,208,2023-04-01,1900-01-01 12:12:05,103,103,Hot Dog,American,9.0,12
491,208,2023-04-01,1900-01-01 12:12:05,113,113,Edamame,Asian,5.0,12
492,208,2023-04-01,1900-01-01 12:12:05,114,114,Potstickers,Asian,9.0,12
493,209,2023-04-01,1900-01-01 12:29:17,102,102,Cheeseburger,American,13.95,12
494,210,2023-04-01,1900-01-01 12:34:13,131,131,Chicken Parmesan,Italian,17.95,12
495,211,2023-04-01,1900-01-01 12:54:20,113,113,Edamame,Asian,5.0,12
496,212,2023-04-01,1900-01-01 13:16:03,110,110,Pork Ramen,Asian,17.95,13
497,213,2023-04-01,1900-01-01 13:20:39,125,125,Spaghetti & Meatballs,Italian,17.95,13
498,214,2023-04-01,1900-01-01 13:39:16,110,110,Pork Ramen,Asian,17.95,13
499,214,2023-04-01,1900-01-01 13:39:16,117,117,Chicken Burrito,Mexican,12.95,13
500,214,2023-04-01,1900-01-01 13:39:16,129,129,Mushroom Ravioli,Italian,15.5,13
501,214,2023-04-01,1900-01-01 13:39:16,130,130,Shrimp Scampi,Italian,19.95,13
502,215,2023-04-01,1900-01-01 13:44:49,126,126,Fettuccine Alfredo,Italian,14.5,13
503,216,2023-04-01,1900-01-01 14:31:56,101,101,Hamburger,American,12.95,14
504,216,2023-04-01,1900-01-01 14:31:56,124,124,Spaghetti,Italian,14.5,14
505,216,2023-04-01,1900-01-01 14:31:56,109,109,Korean Beef Bowl,Asian,17.95,14
506,217,2023-04-01,1900-01-01 14:35:03,108,108,Tofu Pad Thai,Asian,14.5,14
507,217,2023-04-01,1900-01-01 14:35:03,131,131,Chicken Parmesan,Italian,17.95,14
508,218,2023-04-01,1900-01-01 14:35:11,122,122,Chips & Salsa,Mexican,7.0,14
509,219,2023-04-01,1900-01-01 14:42:01,101,101,Hamburger,American,12.95,14
510,219,2023-04-01,1900-01-01 14:42:01,124,124,Spaghetti,Italian,14.5,14
511,219,2023-04-01,1900-01-01 14:42:01,118,118,Steak Burrito,Mexican,14.95,14
512,219,2023-04-01,1900-01-01 14:42:01,131,131,Chicken Parmesan,Italian,17.95,14
513,220,2023-04-01,1900-01-01 15:31:59,109,109,Korean Beef Bowl,Asian,17.95,15
514,220,2023-04-01,1900-01-01 15:31:59,110,110,Pork Ramen,Asian,17.95,15
515,220,2023-04-01,1900-01-01 15:31:59,111,111,California Roll,Asian,11.95,15
516,220,2023-04-01,1900-01-01 15:31:59,122,122,Chips & Salsa,Mexican,7.0,15
517,221,2023-04-01,1900-01-01 15:33:18,124,124,Spaghetti,Italian,14.5,15
518,221,2023-04-01,1900-01-01 15:33:18,119,119,Chicken Torta,Mexican,11.95,15
519,221,2023-04-01,1900-01-01 15:33:18,114,114,Potstickers,Asian,9.0,15
520,222,2023-04-01,1900-01-01 15:46:38,125,125,Spaghetti & Meatballs,Italian,17.95,15
521,222,2023-04-01,1900-01-01 15:46:38,120,120,Steak Torta,Mexican,13.95,15
522,223,2023-04-01,1900-01-01 16:08:20,112,112,Salmon Roll,Asian,14.95,16
523,224,2023-04-01,1900-01-01 16:39:58,103,103,Hot Dog,American,9.0,16
524,224,2023-04-01,1900-01-01 16:39:58,117,117,Chicken Burrito,Mexican,12.95,16
525,224,2023-04-01,1900-01-01 16:39:58,111,111,California Roll,Asian,11.95,16
526,224,2023-04-01,1900-01-01 16:39:58,106,106,French Fries,American,7.0,16
527,225,2023-04-01,1900-01-01 16:41:48,101,101,Hamburger,American,12.95,16
528,225,2023-04-01,1900-01-01 16:41:48,101,101,Hamburger,American,12.95,16
529,225,2023-04-01,1900-01-01 16:41:48,105,105,Mac & Cheese,American,7.0,16
530,226,2023-04-01,1900-01-01 16:59:39,108,108,Tofu Pad Thai,Asian,14.5,16
531,227,2023-04-01,1900-01-01 17:24:39,101,101,Hamburger,American,12.95,17
532,227,2023-04-01,1900-01-01 17:24:39,114,114,Potstickers,Asian,9.0,17
533,228,2023-04-01,1900-01-01 17:31:24,127,127,Meat Lasagna,Italian,17.95,17
534,229,2023-04-01,1900-01-01 17:37:57,127,127,Meat Lasagna,Italian,17.95,17
535,229,2023-04-01,1900-01-01 17:37:57,119,119,Chicken Torta,Mexican,11.95,17
536,229,2023-04-01,1900-01-01 17:37:57,130,130,Shrimp Scampi,Italian,19.95,17
537,230,2023-04-01,1900-01-01 17:58:38,106,106,French Fries,American,7.0,17
538,231,2023-04-01,1900-01-01 18:04:18,102,102,Cheeseburger,American,13.95,18
539,231,2023-04-01,1900-01-01 18:04:18,111,111,California Roll,Asian,11.95,18
540,231,2023-04-01,1900-01-01 18:04:18,119,119,Chicken Torta,Mexican,11.95,18
541,232,2023-04-01,1900-01-01 18:21:59,101,101,Hamburger,American,12.95,18
542,232,2023-04-01,1900-01-01 18:21:59,123,123,Chips & Guacamole,Mexican,9.0,18
543,233,2023-04-01,1900-01-01 18:26:51,131,131,Chicken Parmesan,Italian,17.95,18
544,234,2023-04-01,1900-01-01 18:36:09,103,103,Hot Dog,American,9.0,18
545,234,2023-04-01,1900-01-01 18:36:09,117,117,Chicken Burrito,Mexican,12.95,18
546,234,2023-04-01,1900-01-01 18:36:09,111,111,California Roll,Asian,11.95,18
547,235,2023-04-01,1900-01-01 18:51:30,102,102,Cheeseburger,American,13.95,18
548,236,2023-04-01,1900-01-01 19:21:04,108,108,Tofu Pad Thai,Asian,14.5,19
549,236,2023-04-01,1900-01-01 19:21:04,126,126,Fettuccine Alfredo,Italian,14.5,19
550,237,2023-04-01,1900-01-01 19:27:48,126,126,Fettuccine Alfredo,Italian,14.5,19
551,238,2023-04-01,1900-01-01 19:45:15,130,130,Shrimp Scampi,Italian,19.95,19
552,239,2023-04-01,1900-01-01 19:57:52,117,117,Chicken Burrito,Mexican,12.95,19
553,239,2023-04-01,1900-01-01 19:57:52,106,106,French Fries,American,7.0,19
554,240,2023-04-01,1900-01-01 20:10:24,125,125,Spaghetti & Meatballs,Italian,17.95,20
555,241,2023-04-01,1900-01-01 20:11:25,120,120,Steak Torta,Mexican,13.95,20
556,241,2023-04-01,1900-01-01 20:11:25,123,123,Chips & Guacamole,Mexican,9.0,20
557,242,2023-04-01,1900-01-01 20:15:29,116,116,Steak Tacos,Mexican,13.95,20
558,242,2023-04-01,1900-01-01 20:15:29,106,106,French Fries,American,7.0,20
559,242,2023-04-01,1900-01-01 20:15:29,132,132,Eggplant Parmesan,Italian,16.95,20
560,243,2023-04-01,1900-01-01 20:26:17,108,108,Tofu Pad Thai,Asian,14.5,20
561,243,2023-04-01,1900-01-01 20:26:17,123,123,Chips & Guacamole,Mexican,9.0,20
562,244,2023-04-01,1900-01-01 20:26:22,117,117,Chicken Burrito,Mexican,12.95,20
563,244,2023-04-01,1900-01-01 20:26:22,122,122,Chips & Salsa,Mexican,7.0,20
564,245,2023-04-01,1900-01-01 20:28:41,101,101,Hamburger,American,12.95,20
565,245,2023-04-01,1900-01-01 20:28:41,104,104,Veggie Burger,American,10.5,20
566,246,2023-04-01,1900-01-01 20:30:48,103,103,Hot Dog,American,9.0,20
567,246,2023-04-01,1900-01-01 20:30:48,113,113,Edamame,Asian,5.0,20
568,247,2023-04-01,1900-01-01 20:55:29,109,109,Korean Beef Bowl,Asian,17.95,20
569,247,2023-04-01,1900-01-01 20:55:29,120,120,Steak Torta,Mexican,13.95,20
570,247,2023-04-01,1900-01-01 20:55:29,123,123,Chips & Guacamole,Mexican,9.0,20
571,248,2023-04-01,1900-01-01 20:58:19,109,109,Korean Beef Bowl,Asian,17.95,20
572,248,2023-04-01,1900-01-01 20:58:19,106,106,French Fries,American,7.0,20
573,249,2023-04-01,1900-01-01 21:06:16,101,101,Hamburger,American,12.95,21
574,249,2023-04-01,1900-01-01 21:06:16,116,116,Steak Tacos,Mexican,13.95,21
575,250,2023-04-01,1900-01-01 21:07:05,125,125,Spaghetti & Meatballs,Italian,17.95,21
576,251,2023-04-01,1900-01-01 21:10:05,129,129,Mushroom Ravioli,Italian,15.5,21
577,252,2023-04-01,1900-01-01 22:13:15,119,119,Chicken Torta,Mexican,11.95,22
578,253,2023-04-01,1900-01-01 22:16:18,115,115,Chicken Tacos,Mexican,11.95,22
579,254,2023-04-01,1900-01-01 22:22:13,101,101,Hamburger,American,12.95,22
580,254,2023-04-01,1900-01-01 22:22:13,115,115,Chicken Tacos,Mexican,11.95,22
581,254,2023-04-01,1900-01-01 22:22:13,124,124,Spaghetti,Italian,14.5,22
582,255,2023-05-01,1900-01-01 11:23:35,124,124,Spaghetti,Italian,14.5,11
583,255,2023-05-01,1900-01-01 11:23:35,126,126,Fettuccine Alfredo,Italian,14.5,11
584,255,2023-05-01,1900-01-01 11:23:35,109,109,Korean Beef Bowl,Asian,17.95,11
585,255,2023-05-01,1900-01-01 11:23:35,131,131,Chicken Parmesan,Italian,17.95,11
586,256,2023-05-01,1900-01-01 11:56:06,112,112,Salmon Roll,Asian,14.95,11
587,257,2023-05-01,1900-01-01 11:59:04,102,102,Cheeseburger,American,13.95,11
588,257,2023-05-01,1900-01-01 11:59:04,103,103,Hot Dog,American,9.0,11
589,258,2023-05-01,1900-01-01 11:59:23,108,108,Tofu Pad Thai,Asian,14.5,11
590,259,2023-05-01,1900-01-01 12:04:25,113,113,Edamame,Asian,5.0,12
591,260,2023-05-01,1900-01-01 12:06:27,124,124,Spaghetti,Italian,14.5,12
592,260,2023-05-01,1900-01-01 12:06:27,114,114,Potstickers,Asian,9.0,12
593,261,2023-05-01,1900-01-01 12:38:29,115,115,Chicken Tacos,Mexican,11.95,12
594,262,2023-05-01,1900-01-01 12:42:01,102,102,Cheeseburger,American,13.95,12
595,263,2023-05-01,1900-01-01 12:57:22,130,130,Shrimp Scampi,Italian,19.95,12
596,264,2023-05-01,1900-01-01 13:03:59,129,129,Mushroom Ravioli,Italian,15.5,13
